object_id,bundle_id,section_code,crc32,page_id,page_number,page_size_key,element_count,text_count,line_count,frame_count,image_count,table_count,page_signature,page_signature_source
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_19,19,595.3x841.9r0,6,6,0,0,0,0,b1b905a80eb8deec71c901ecfbbee5caa9dc170e,size:595.3x841.9r0|elements:6|text:6|lines:0|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:6:15510.6:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_20,20,595.3x841.9r0,155,154,0,0,0,1,ced2c15415ce4422106c22100667a9e2d3b56cbb,size:595.3x841.9r0|elements:155|text:154|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:324265.3:0.0:1:102;text:154:52403.5:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_21,21,595.3x841.9r0,127,126,0,0,0,1,e823c9f4145253d54fec895ccbdecdfc6ce2883d,size:595.3x841.9r0|elements:127|text:126|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:283261.5:0.0:1:90;text:126:43245.4:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_22,22,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_23,23,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_24,24,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_25,25,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_1,1,595.4x842.0r0,33,28,0,3,1,1,a4749727837c2354b234d90cae60f9d70a99fb95,size:595.4x842.0r0|elements:33|text:28|lines:0|frames:3|images:1|tables:1|groups:frames:3:6333.3:0.0:0:0;images:1:5489.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:28:135691.4:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_2,2,595.4x842.0r0,34,28,0,3,2,1,fc57df801b573c15770ef71f122081b82212a8e2,size:595.4x842.0r0|elements:34|text:28|lines:0|frames:3|images:2|tables:1|groups:frames:3:6333.3:0.0:0:0;images:2:8614.3:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:28:140474.5:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_3,3,595.3x841.9r0,35,29,0,1,4,1,c09f85f32ee7370e55f21caf6ee4ef217d8e28ff,size:595.3x841.9r0|elements:35|text:29|lines:0|frames:1|images:4|tables:1|groups:frames:1:417112.6:0.0:0:0;images:4:62056.1:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:66583.1:0.0:1:21;text:29:24265.3:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_4,4,595.3x841.9r0,69,65,0,1,2,1,0181ef4f6ddb1ea09201b3a3ca788032b512d49d,size:595.3x841.9r0|elements:69|text:65|lines:0|frames:1|images:2|tables:1|groups:frames:1:416261.6:0.0:0:0;images:2:25161.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:196500.3:0.0:1:44;text:65:136956.7:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_5,5,595.3x841.9r0,78,77,0,0,0,1,4f554d9d8bab4d12553459cd4a08f91766abb5ad,size:595.3x841.9r0|elements:78|text:77|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:21849.7:0.0:1:21;text:77:215837.2:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_6,6,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_7,7,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_8,8,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_9,9,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_10,10,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_11,11,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_12,12,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_13,13,596.0x842.5r0,78,67,11,0,0,0,fb9c5632ec9ab231ac69f47d69c223f83b7ead07,size:596.0x842.5r0|elements:78|text:67|lines:11|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:11:0.0:558.9:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:67:205616.6:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_14,14,596.0x842.5r0,75,75,0,0,0,0,2c8181b21b14a6278ab06316cc0c0d9535e239ff,size:596.0x842.5r0|elements:75|text:75|lines:0|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:75:213981.5:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_15,15,596.0x842.5r0,67,67,0,0,0,0,b2cd03fd624e458bf58d290378ae37f5621f8fb2,size:596.0x842.5r0|elements:67|text:67|lines:0|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:67:180863.2:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_16,16,596.0x842.5r0,46,45,0,0,1,0,a74613a683ddbe5e8eab2582dfd0b14d2157b9a2,size:596.0x842.5r0|elements:46|text:45|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:8569.2:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:45:193884.6:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_17,17,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_18,18,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_19,19,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_20,20,595.2x841.7r270,1,0,0,0,1,0,1d36ae478e03ccc99fd530c51f16d1bb54777ba1,size:595.2x841.7r270|elements:1|text:0|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:500967.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:0:0.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_21,21,595.2x841.9r0,4,3,0,0,1,0,8f68aa0f2e91f54f586c6249f7619335932f5df1,size:595.2x841.9r0|elements:4|text:3|lines:0|frames:0|images:1|tables:0|groups:frames:0:0.0:0.0:0:0;images:1:176354.2:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:3:8774.8:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_22,22,595.0x842.0r0,98,90,6,0,0,2,017eb10a3f9561e31c66dafe42586c8230200a80,size:595.0x842.0r0|elements:98|text:90|lines:6|frames:0|images:0|tables:2|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:6:0.0:852.8:0:0;other_vector:0:0.0:0.0:0:0;tables:2:192728.1:0.0:2:47;text:90:92904.9:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_23,23,595.0x842.0r0,95,94,0,0,0,1,8669a78d2d5478aa6d8281df7033dae3bc0dc710,size:595.0x842.0r0|elements:95|text:94|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:355625.2:0.0:1:64;text:94:109232.6:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_24,24,595.0x842.0r0,99,98,0,0,0,1,cd673b84cd08d5d74e0eea775d88122fc47580c0,size:595.0x842.0r0|elements:99|text:98|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:358109.1:0.0:1:77;text:98:91673.6:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_25,25,595.0x842.0r0,99,98,0,0,0,1,49577ba8528249b185b514af1cabeedbd4762a8c,size:595.0x842.0r0|elements:99|text:98|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:360092.3:0.0:1:77;text:98:110338.1:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_26,26,595.0x842.0r0,87,86,0,0,0,1,aff572dbf649cd2871b3a323ebfcb43db9629833,size:595.0x842.0r0|elements:87|text:86|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:350176.5:0.0:1:61;text:86:124030.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_27,27,595.0x842.0r0,86,85,0,0,0,1,af3dc4705864c04ad422a5bc87498506884c465d,size:595.0x842.0r0|elements:86|text:85|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:352035.7:0.0:1:64;text:85:102914.4:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_28,28,595.0x842.0r0,80,79,0,0,0,1,123f8c01e2cc26b7b7baaacb4c9cd94e8f00b946,size:595.0x842.0r0|elements:80|text:79|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:331827.3:0.0:1:56;text:79:101376.9:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_29,29,595.0x842.0r0,89,88,0,0,0,1,d2f0cecac7c7a0a39d993fee19fc145db988d0da,size:595.0x842.0r0|elements:89|text:88|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:362075.4:0.0:1:75;text:88:107553.8:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_30,30,595.0x842.0r0,90,89,0,0,0,1,0b1003c1d8f11a16e4bc396e97c57993dfbf6b23,size:595.0x842.0r0|elements:90|text:89|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:353766.0:0.0:1:61;text:89:123453.0:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_31,31,595.0x842.0r0,94,93,0,0,0,1,c8dc7a7b1faff01591bf1ef1900d3956f99cf252,size:595.0x842.0r0|elements:94|text:93|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:361574.7:0.0:1:55;text:93:141922.7:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_32,32,595.0x842.0r0,95,94,0,0,0,1,a3525e37e1c975cc2db9cc5128bb002d758933a1,size:595.0x842.0r0|elements:95|text:94|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:362075.4:0.0:1:74;text:94:122816.3:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_33,33,595.0x842.0r0,95,94,0,0,0,1,15bb535a0c445adca7c2acdfedf8f8adf5e3b361,size:595.0x842.0r0|elements:95|text:94|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:362199.4:0.0:1:82;text:94:117555.2:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_34,34,595.0x842.0r0,99,98,0,0,0,1,a1c92274014edcf0cda348a6367e5c5e9c9eaa71,size:595.0x842.0r0|elements:99|text:98|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:354643.5:0.0:1:89;text:98:97226.5:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_35,35,595.0x842.0r0,95,94,0,0,0,1,5f647cf7886f0a9abb01ecd57b0da283d7560777,size:595.0x842.0r0|elements:95|text:94|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:350424.4:0.0:1:76;text:94:120824.5:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_36,36,595.0x842.0r0,100,99,0,0,0,1,1f661a1526a19ea29c8734d76291f0dbd94b73a1,size:595.0x842.0r0|elements:100|text:99|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:364430.4:0.0:1:87;text:99:112380.2:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_37,37,595.0x842.0r0,90,89,0,0,0,1,c57c69ac08f06e9467021e54e896c276a2478f28,size:595.0x842.0r0|elements:90|text:89|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:349799.7:0.0:1:61;text:89:118471.1:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_38,38,595.0x842.0r0,96,95,0,0,0,1,4ebf38abcfd920c0cb23c7c6d3e59830ac305fdb,size:595.0x842.0r0|elements:96|text:95|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:352283.6:0.0:1:78;text:95:115687.6:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_39,39,595.0x842.0r0,97,96,0,0,0,1,f84d0c0c0f7b9cb4e101aa9dd9c38959884b9e6c,size:595.0x842.0r0|elements:97|text:96|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:360340.2:0.0:1:81;text:96:112970.3:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_40,40,595.0x842.0r0,91,90,0,0,0,1,3c60439b875ec77eb23e520745bf913894561bd6,size:595.0x842.0r0|elements:91|text:90|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:334435.1:0.0:1:78;text:90:103414.7:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_41,41,595.0x842.0r0,96,95,0,0,0,1,5aacd9f9c05e247cc72005279f2ab0eb4f256b97,size:595.0x842.0r0|elements:96|text:95|lines:0|frames:0|images:0|tables:1|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:358357.0:0.0:1:78;text:95:110364.2:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_42,42,595.0x842.0r0,55,53,0,0,1,1,821926aff8e0dafa1218f8c028a83d36bf0c8ca6,size:595.0x842.0r0|elements:55|text:53|lines:0|frames:0|images:1|tables:1|groups:frames:0:0.0:0.0:0:0;images:1:17936.1:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:142177.7:0.0:1:35;text:53:66517.9:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_43,43,595.3x841.9r0,76,70,3,0,2,1,deefe12f88a3b2ec262abd42eda6f79ba9e0262c,size:595.3x841.9r0|elements:76|text:70|lines:3|frames:0|images:2|tables:1|groups:frames:0:0.0:0.0:0:0;images:2:5647.4:0.0:0:0;lines:3:0.0:709.9:0:0;other_vector:0:0.0:0.0:0:0;tables:1:215322.6:0.0:1:32;text:70:139071.6:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_44,44,595.3x841.9r0,51,48,0,0,2,1,3db5371a22aad835d331a82f7b1eaee5ee16cf9d,size:595.3x841.9r0|elements:51|text:48|lines:0|frames:0|images:2|tables:1|groups:frames:0:0.0:0.0:0:0;images:2:29445.1:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:275878.5:0.0:1:24;text:48:96113.3:0.0:0:0
1725_25,doc_df6a5246,ИД,DF6A5246,doc_df6a5246_p_45,45,595.0x842.0r0,32,28,1,1,2,0,7bf94d5c72c02063e2f3ca8b6f0eb26f7a4ba4dc,size:595.0x842.0r0|elements:32|text:28|lines:1|frames:1|images:2|tables:0|groups:frames:1:225919.5:0.0:0:0;images:2:7249.9:0.0:0:0;lines:1:0.0:232.9:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:28:56125.7:0.0:0:0
1725_25,doc_726dfa3d,ИОС5.1,726DFA3D,doc_726dfa3d_p_1,1,595.4x842.0r0,34,29,0,3,1,1,c6746f12292c3ea1ec0717bc59cb6810f98c69f2,size:595.4x842.0r0|elements:34|text:29|lines:0|frames:3|images:1|tables:1|groups:frames:3:6333.3:0.0:0:0;images:1:5489.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:29:141796.7:0.0:0:0
1725_25,doc_726dfa3d,ИОС5.1,726DFA3D,doc_726dfa3d_p_2,2,595.4x842.0r0,35,29,0,3,2,1,6b62f685c0feb9d80b5b816a0d3412f80693bb05,size:595.4x842.0r0|elements:35|text:29|lines:0|frames:3|images:2|tables:1|groups:frames:3:6333.3:0.0:0:0;images:2:8614.3:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:29:146545.2:0.0:0:0
1725_25,doc_726dfa3d,ИОС5.1,726DFA3D,doc_726dfa3d_p_3,3,595.3x841.9r0,37,32,0,1,3,1,a9ef921d457805148da4c9982a0cce3b0cf916a5,size:595.3x841.9r0|elements:37|text:32|lines:0|frames:1|images:3|tables:1|groups:frames:1:417112.6:0.0:0:0;images:3:61626.2:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:66583.1:0.0:1:21;text:32:31485.1:0.0:0:0
1725_25,doc_726dfa3d,ИОС5.1,726DFA3D,doc_726dfa3d_p_4,4,595.3x841.9r0,69,65,0,1,2,1,3134792eb78570bbddea4883c163c9e8b6d82306,size:595.3x841.9r0|elements:69|text:65|lines:0|frames:1|images:2|tables:1|groups:frames:1:416261.6:0.0:0:0;images:2:25161.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:196500.3:0.0:1:44;text:65:138456.0:0.0:0:0
1725_25,doc_726dfa3d,ИОС5.1,726DFA3D,doc_726dfa3d_p_5,5,595.3x841.9r0,101,86,0,13,1,1,e8ed467b25d8e47d3d65e9ce36de8e9cd7b751ee,size:595.3x841.9r0|elements:101|text:86|lines:0|frames:13|images:1|tables:1|groups:frames:13:21403.4:0.0:0:0;images:1:500888.4:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:336556.9:0.0:1:80;text:86:191795.3:0.0:0:0
1725_25,doc_726dfa3d,ИОС5.1,726DFA3D,doc_726dfa3d_p_6,6,595.3x841.9r0,97,79,0,16,1,1,eb89c8699061efed387dfd14dec08cc73ab10dd0,size:595.3x841.9r0|elements:97|text:79|lines:0|frames:16|images:1|tables:1|groups:frames:16:34114.7:0.0:0:0;images:1:499194.7:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:268398.3:0.0:1:70;text:79:169314.0:0.0:0:0
